OFFSPRING_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,FATHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,MOTHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek
12257,pyz,2008,m,496,169,sen,37,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12258,pyt,2008,m,495,176,bk,37,57,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12259,pys,2008,f,418,113,bk,37,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2601,wlt,2004,m,419,116,bk,33,41,"c,c,c,c,c,c,c,c",C,,2703,wtw,2004,f,453,111,sen,33,42,"c,c,c,c,c,c,c,c,c,c,c,c",C
12261,pyo,2008,m,492,149,bk,37,49,"c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12262,pyn,2008,f,367,98,bk,37,56,"c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,3141,ymj,2004,f,386,107,bk,44,48,"c,c,c,c",C
12263,pym,2008,f,405,95,bk,37,39,"c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12264,pyl,2008,f,401,103,sen,37,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2413,bdn,2004,f,420,111,bk,35,41,"c,c,c,c,c,c",C
12265,pyk,2008,f,395,100,sen,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12266,pyj,2008,m,486,137,sen,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12267,pyh,2008,f,381,97,sen,37,59,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
12268,pye,2008,m,494,156,,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12269,pyd,2008,m,432,137,sen,37,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12270,pyc,2008,m,456,152,sen,37,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2781,wzs,2004,m,401,100,bk,35,37,"a,a,c,a",A,,,,,,,,,,,,
12271,pyb,2008,f,429,93,flop,37,41,"c,c,c,c,c",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
12274,pya,2008,f,401,104,bk,41,49,"c mouth,c mouth,c,c mouth,c,c,c",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
12276,pzy,2008,f,399,101,sen,41,51,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2608,wmb,2004,m,432,125,sen,33,47,"c,c,c,c,c,c,c,c",C,,2643,wnw,2004,f,401,100,bk,33,40,"c,c,c,c",C
12277,pzx,2008,m,450,168,bk,46,55,"c mouth,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12279,pzv,2008,f,384,98,,51,51,"c mouth,c",C,,2409,bdj,2004,m,366,106,,35,45,"c,c,c,c,c,c",C,,,,,,,,,,,,
12280,pzt,2008,f,425,109,bk,44,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,3141,ymj,2004,f,386,107,bk,44,48,"c,c,c,c",C
12281,pzs,2008,f,415,106,,50,52,"c mouth,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12285,pzn,2008,f,388,94,,42,56,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2625,wmy,2004,m,391,101,bk,33,48,"c,c mouth,c,c,c,c,c",C,,3147,yms,2004,f,397,107,bk,44,48,"c,c,c,c",C
12287,pzk,2008,f,423,116,sen,46,63,"c,c mouth,c mouth,c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
12288,pzj,2008,f,415,104,,44,58,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c",C,,2601,wlt,2004,m,419,116,bk,33,41,"c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
12290,pze,2008,f,390,92,sen,41,57,"c mouth,c,c,c,c,c,c,c,c,c",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
12291,pzd,2008,f,404,102,bk,39,55,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,2416,bdt,2004,f,383,107,sen,35,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C
12292,pzc,2008,m,490,152,,40,40,"c mouth,c",C,,,,,,,,,,,,,,,,,,,,,,,,
12297,gax,2008,f,400,99,bk,48,49,"c mouth,c mouth,c,c",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
13401,yzb,2008,f,392,94,bk,41,47,"a,a,a,a,a,a,a,a,a",A,,,,,,,,,,,,,,2719,wvp,2004,f,398,195,bk,34,52,"c,c,c,c,c",C
13402,gny,2008,f,413,92,bk,41,49,"c,c,c,c,c,c,c,c,c",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,2112,yea,2004,f,423,105,,35,45,"a,c mouth,c mouth,c,c mouth",tie
13403,gnz,2008,f,402,95,bk,41,51,"c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
13405,waz,2008,f,378,88,sen,44,44,"a mouth,a,a mouth,c beach",A,,,,,,,,,,,,,,3355,yvk,2004,f,398,106,,51,54,"a,a,a,a",A
13406,way,2008,m,387,112,,44,57,"a mouth,a mouth,a,a,a,c,c,c,c,c,c",C,,3263,wcl,2004,m,432,137,bk,47,48,"a,a",A,,3259,wcg,2004,f,409,99,bk,47,48,"a,a",A
13407,wax,2008,f,408,103,,53,54,"a mouth,a mouth,a mouth,a,a",A,,3256,wcc,2004,m,404,117,,47,47,a,A,,3129,bsv,2004,f,397,96,bk,44,48,"a,a,a,a",A
13408,wav,2008,f,389,99,bk,45,47,"a mouth,a mouth,a,a,a",A,,3467,yxk,2004,m,409,117,,56,56,a,A,,,,,,,,,,,,
13410,wat,2008,f,398,98,bk,43,47,"a mouth,a,a,a,a",A,,3261,wcj,2004,m,378,114,bk,47,48,"a,a",A,,3270,wcw,2004,f,407,91,bk,47,48,"a,a",A
13411,was,2008,f,389,124,bk,53,55,"a mouth,a mouth,a,a,a",A,,3281,wdj,2004,m,408,120,bk,47,48,"a,a",A,,3282,wdk,2004,f,405,106,bk,47,48,"a,a",A
13416,wal,2008,m,388,119,bk,42,47,"a mouth,a,a,a,a,a",A,,2852,bkt,2004,m,378,109,bk,41,48,"a,a,a,a,a",A,,3125,bsn,2004,f,406,112,bk,44,48,"a,a,a,a",A
13417,wak,2008,f,418,101,bk,43,48,"a mouth,a,a,a,a,a",A,,3281,wdj,2004,m,408,120,bk,47,48,"a,a",A,,3282,wdk,2004,f,405,106,bk,47,48,"a,a",A
13418,waj,2008,f,412,101,bk,43,48,"a mouth,a,a,a,a,a,a",A,,3112,bpy,2004,m,411,112,bk,44,48,"a,a,a,a",A,,3185,ypn,2004,f,405,102,bk,45,48,"a,a,a",A
13419,wah,2008,f,418,106,bk,43,55,"a mouth,a,a mouth,a mouth,a,a,a,a",A,,3121,bsj,2004,m,406,109,bk,44,48,"a,a,a,a,a",A,,3182,ypk,2004,f,432,103,bk,45,48,"a,a,a",A
13422,wac,2008,f,394,102,,46,46,"a mouth,a",A,,,,,,,,,,,,,,,,,,,,,,,,
13424,waa,2008,f,376,98,,55,55,"a mouth,a mouth,a",A,,,,,,,,,,,,,,,,,,,,,,,,
13425,wez,2008,f,382,91,,46,56,"a mouth,a,a mouth,a,a,a,a,a",A,,3294,wdx,2004,nosex,415,114,,50,54,"a,a,a,a",A,,,,,,,,,,,,
13427,wex,2008,f,394,95,bk,43,47,"a mouth,a,a,a,a",A,,3263,wcl,2004,m,432,137,bk,47,48,"a,a",A,,3259,wcg,2004,f,409,99,bk,47,48,"a,a",A
13431,wes,2008,f,407,105,,43,47,"a mouth,a,a,a,a,a",A,,3133,bsz,2004,m,387,113,bk,44,48,"a,a,a,a",A,,3131,bsx,2004,f,402,94,bk,44,48,"a,a,a,a",A
13432,wep,2008,m,392,117,bk,43,48,"a mouth,a,a,a,a,a",A,,3119,bsg,2004,m,391,120,bk,44,48,"a,a,c,a",A,,3276,wdc,2004,f,393,97,bk,47,48,"a,a",A
13435,wem,2008,f,405,99,,44,46,"a mouth,a mouth,a,a,a mouth,a,a mouth",A,,3256,wcc,2004,m,404,117,,47,47,a,A,,3129,bsv,2004,f,397,96,bk,44,48,"a,a,a,a",A
13437,wek,2008,f,390,107,bk,45,47,"a mouth,a mouth,a,a,a",A,,3121,bsj,2004,m,406,109,bk,44,48,"a,a,a,a,a",A,,3130,bsw,2004,f,388,104,bk,44,48,"a,a,a,a",A
13441,wed,2008,f,419,112,,45,47,"a mouth,a,a,a",A,,2760,wyp,2004,m,420,121,bk,34,39,"a,a,a,a",A,,2761,wys,2004,f,419,109,bk,34,36,"a,a,a",A
13444,wea,2008,m,382,110,bk,46,47,"a mouth,a mouth,a,a",A,,3119,bsg,2004,m,391,120,bk,44,48,"a,a,c,a",A,,2902,bne,2004,f,405,112,bk,41,48,"a,a mouth,a,a,a",A
13449,wdw,2008,f,426,93,bk,42,47,"a,a,a,a,a,a",A,,3261,wcj,2004,m,378,114,bk,47,48,"a,a",A,,3270,wcw,2004,f,407,91,bk,47,48,"a,a",A
13450,wdt,2008,f,426,100,,43,47,"a,a,a,a,a",A,,3235,wbb,2004,m,384,124,,47,54,"a,a,a,a",A,,3237,wbd,2004,f,404,97,bk,47,48,"a,a",A
13451,utf812a,2008,f,0,0,flop,43,43,a,A,,,,,,,,,,,,,,,,,,,,,,,,
13453,goz,2008,f,425,95,sen,43,56,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,3162,ynk,2004,f,404,107,sen,44,49,"c,c,c,c,c",C
13465,wdh,2008,f,420,102,bk,48,48,"a mouth,c mouth,c",C,,,,,,,,,,,,,,3259,wcg,2004,f,409,99,bk,47,48,"a,a",A
13533,gba,2008,f,398,98,bk,42,48,"c,c,c,c,c,c,c",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
13534,gbb,2008,f,428,101,sen,42,55,"c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
13535,gbc,2008,f,412,95,sen,42,57,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
13540,gbk,2008,m,473,181,sen,59,59,"c beach,c beach,c",C,,,,,,,,,,,,,,,,,,,,,,,,
13544,gbo,2008,m,513,208,,43,43,"c beach,c",C,,,,,,,,,,,,,,,,,,,,,,,,
13545,gbp,2008,m,473,185,,48,48,"c beach,c beach,c",C,,,,,,,,,,,,,,,,,,,,,,,,
13551,gby,2008,f,510,137,sen,45,45,"c beach,c beach,c,c beach",C,,,,,,,,,,,,,,,,,,,,,,,,
13553,goa,2008,f,489,124,,43,43,"c beach,c,c beach",C,,,,,,,,,,,,,,,,,,,,,,,,
13575,gpc,2008,f,464,114,bk,44,49,"c,c mouth,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
